Sentence #,Word,Tag
Sentence: 6225,took,O
Sentence: 6225,viewers,O
Sentence: 6225,back,B-Plot
Sentence: 6225,to,I-Plot
Sentence: 6225,middle,I-Plot
Sentence: 6225,earth,I-Plot
Sentence: 6225,to,O
Sentence: 6225,join,O
Sentence: 6225,bilbo,B-Character_Name
Sentence: 6225,baggins,I-Character_Name
Sentence: 6225,for,O
Sentence: 6225,the,O
Sentence: 6225,first,B-Relationship
Sentence: 6225,part,I-Relationship
Sentence: 6225,of,I-Relationship
Sentence: 6225,a,I-Relationship
Sentence: 6225,prequel,I-Relationship
Sentence: 6225,trilogy,I-Relationship
Sentence: 6225,set,I-Relationship
Sentence: 6225,before,I-Relationship
Sentence: 6225,the,I-Relationship
Sentence: 6225,lord,I-Relationship
Sentence: 6225,of,I-Relationship
Sentence: 6225,the,I-Relationship
Sentence: 6225,rings,I-Relationship
Sentence: 6226,name,O
Sentence: 6226,the,O
Sentence: 6226,flick,O
Sentence: 6226,that,O
Sentence: 6226,quentin,B-Director
Sentence: 6226,tarantino,I-Director
Sentence: 6226,directed,O
Sentence: 6226,in,O
Sentence: 6226,1994,B-Year
Sentence: 6226,that,O
Sentence: 6226,had,O
Sentence: 6226,a,O
Sentence: 6226,bunch,O
Sentence: 6226,of,O
Sentence: 6226,well,O
Sentence: 6226,known,O
Sentence: 6226,actors,O
Sentence: 6226,like,O
Sentence: 6226,john,B-Actor
Sentence: 6226,travolta,I-Actor
Sentence: 6226,samuel,I-Actor
Sentence: 6226,l,I-Actor
Sentence: 6226,jackson,I-Actor
Sentence: 6226,uma,I-Actor
Sentence: 6226,thurman,I-Actor
Sentence: 6226,and,I-Actor
Sentence: 6226,bruce,I-Actor
Sentence: 6226,willis,I-Actor
Sentence: 6227,name,O
Sentence: 6227,the,O
Sentence: 6227,gritty,B-Opinion
Sentence: 6227,vietnam,B-Genre
Sentence: 6227,war,I-Genre
Sentence: 6227,movie,O
Sentence: 6227,stars,O
Sentence: 6227,charlie,B-Actor
Sentence: 6227,sheen,I-Actor
Sentence: 6227,and,O
Sentence: 6227,deals,B-Plot
Sentence: 6227,with,I-Plot
Sentence: 6227,the,I-Plot
Sentence: 6227,horrors,I-Plot
Sentence: 6227,of,I-Plot
Sentence: 6227,war,I-Plot
Sentence: 6228,name,O
Sentence: 6228,the,O
Sentence: 6228,movie,O
Sentence: 6228,about,O
Sentence: 6228,the,O
Sentence: 6228,misadventures,B-Plot
Sentence: 6228,of,I-Plot
Sentence: 6228,an,I-Plot
Sentence: 6228,ogre,I-Plot
Sentence: 6228,and,I-Plot
Sentence: 6228,a,I-Plot
Sentence: 6228,donkey,I-Plot
Sentence: 6228,voiced,O
Sentence: 6228,by,O
Sentence: 6228,mike,B-Actor
Sentence: 6228,myers,I-Actor
Sentence: 6228,and,O
Sentence: 6228,eddie,B-Actor
Sentence: 6228,murphy,I-Actor
Sentence: 6229,name,O
Sentence: 6229,the,O
Sentence: 6229,movie,O
Sentence: 6229,that,O
Sentence: 6229,is,O
Sentence: 6229,the,O
Sentence: 6229,the,O
Sentence: 6229,prequel,B-Relationship
Sentence: 6229,to,O
Sentence: 6229,the,O
Sentence: 6229,lord,O
Sentence: 6229,of,O
Sentence: 6229,the,O
Sentence: 6229,rings,O
Sentence: 6229,trilogy,O
Sentence: 6230,name,O
Sentence: 6230,the,O
Sentence: 6230,movie,O
Sentence: 6230,that,O
Sentence: 6230,stars,O
Sentence: 6230,johnny,B-Actor
Sentence: 6230,depp,I-Actor
Sentence: 6230,as,O
Sentence: 6230,an,B-Plot
Sentence: 6230,ordinary,I-Plot
Sentence: 6230,chameleon,I-Plot
Sentence: 6230,who,I-Plot
Sentence: 6230,accidentally,I-Plot
Sentence: 6230,winds,I-Plot
Sentence: 6230,up,I-Plot
Sentence: 6230,in,I-Plot
Sentence: 6230,the,I-Plot
Sentence: 6230,town,I-Plot
Sentence: 6230,of,I-Plot
Sentence: 6230,dirt,I-Plot
Sentence: 6230,a,I-Plot
Sentence: 6230,lawless,I-Plot
Sentence: 6230,outpost,I-Plot
Sentence: 6230,in,I-Plot
Sentence: 6230,the,I-Plot
Sentence: 6230,wild,I-Plot
Sentence: 6230,west,I-Plot
Sentence: 6230,in,I-Plot
Sentence: 6230,desperate,I-Plot
Sentence: 6230,need,I-Plot
Sentence: 6230,of,I-Plot
Sentence: 6230,a,I-Plot
Sentence: 6230,new,I-Plot
Sentence: 6230,sheriff,I-Plot
Sentence: 6231,name,O
Sentence: 6231,the,O
Sentence: 6231,movie,O
Sentence: 6231,where,O
Sentence: 6231,a,B-Plot
Sentence: 6231,philadelphia,I-Plot
Sentence: 6231,boxer,I-Plot
Sentence: 6231,wins,I-Plot
Sentence: 6231,the,I-Plot
Sentence: 6231,championship,I-Plot
Sentence: 6231,belt,I-Plot
Sentence: 6231,starring,O
Sentence: 6231,sylvester,B-Actor
Sentence: 6231,stallone,I-Actor
Sentence: 6232,name,O
Sentence: 6232,the,O
Sentence: 6232,movie,O
Sentence: 6232,where,O
Sentence: 6232,a,B-Plot
Sentence: 6232,robot,I-Plot
Sentence: 6232,from,I-Plot
Sentence: 6232,the,I-Plot
Sentence: 6232,future,I-Plot
Sentence: 6232,comes,I-Plot
Sentence: 6232,to,I-Plot
Sentence: 6232,kill,I-Plot
Sentence: 6232,a,I-Plot
Sentence: 6232,boy,I-Plot
Sentence: 6232,to,I-Plot
Sentence: 6232,prevent,I-Plot
Sentence: 6232,a,I-Plot
Sentence: 6232,war,I-Plot
Sentence: 6232,between,I-Plot
Sentence: 6232,humans,I-Plot
Sentence: 6232,and,I-Plot
Sentence: 6232,robots,I-Plot
Sentence: 6233,name,O
Sentence: 6233,the,O
Sentence: 6233,oscar,B-Award
Sentence: 6233,nominated,I-Award
Sentence: 6233,film,O
Sentence: 6233,starring,O
Sentence: 6233,mark,B-Actor
Sentence: 6233,wlaberg,I-Actor
Sentence: 6233,playing,O
Sentence: 6233,micky,B-Character_Name
Sentence: 6233,ward,I-Character_Name
Sentence: 6233,trying,B-Plot
Sentence: 6233,to,I-Plot
Sentence: 6233,get,I-Plot
Sentence: 6233,into,I-Plot
Sentence: 6233,pro,I-Plot
Sentence: 6233,boxing,I-Plot
Sentence: 6234,name,O
Sentence: 6234,the,O
Sentence: 6234,over,B-Opinion
Sentence: 6234,hyped,I-Opinion
Sentence: 6234,and,O
Sentence: 6234,under,B-Opinion
Sentence: 6234,performing,I-Opinion
Sentence: 6234,disney,B-Director
Sentence: 6234,adaptation,B-Origin
Sentence: 6234,of,I-Origin
Sentence: 6234,a,I-Origin
Sentence: 6234,comic,I-Origin
Sentence: 6234,book,I-Origin
Sentence: 6234,that,O
Sentence: 6234,was,O
Sentence: 6234,released,O
Sentence: 6234,in,O
Sentence: 6234,2012,B-Year
Sentence: 6235,name,O
Sentence: 6235,the,O
Sentence: 6235,post,B-Genre
Sentence: 6235,apocalyptic,I-Genre
Sentence: 6235,movie,O
Sentence: 6235,featuring,O
Sentence: 6235,bruce,B-Actor
Sentence: 6235,willis,I-Actor
Sentence: 6235,as,O
Sentence: 6235,a,B-Plot
Sentence: 6235,convict,I-Plot
Sentence: 6235,missionary,I-Plot
Sentence: 6235,time,I-Plot
Sentence: 6235,traveling,I-Plot
Sentence: 6235,to,I-Plot
Sentence: 6235,stop,I-Plot
Sentence: 6235,the,I-Plot
Sentence: 6235,apocalypse,I-Plot
Sentence: 6235,which,I-Plot
Sentence: 6235,all,I-Plot
Sentence: 6235,people,I-Plot
Sentence: 6235,in,I-Plot
Sentence: 6235,the,I-Plot
Sentence: 6235,future,I-Plot
Sentence: 6235,think,I-Plot
Sentence: 6235,is,I-Plot
Sentence: 6235,brought,I-Plot
Sentence: 6235,about,I-Plot
Sentence: 6235,by,I-Plot
Sentence: 6235,a,I-Plot
Sentence: 6235,group,I-Plot
Sentence: 6235,of,I-Plot
Sentence: 6235,college,I-Plot
Sentence: 6235,students,I-Plot
Sentence: 6236,name,O
Sentence: 6236,the,O
Sentence: 6236,speilberg,B-Director
Sentence: 6236,classic,O
Sentence: 6236,about,O
Sentence: 6236,a,B-Plot
Sentence: 6236,sheriff,I-Plot
Sentence: 6236,trying,I-Plot
Sentence: 6236,to,I-Plot
Sentence: 6236,catch,I-Plot
Sentence: 6236,a,I-Plot
Sentence: 6236,shark,I-Plot
Sentence: 6236,terrorizing,I-Plot
Sentence: 6236,the,I-Plot
Sentence: 6236,local,I-Plot
Sentence: 6236,beach,I-Plot
Sentence: 6237,name,O
Sentence: 6237,the,O
Sentence: 6237,sports,B-Genre
Sentence: 6237,movie,O
Sentence: 6237,about,O
Sentence: 6237,a,B-Plot
Sentence: 6237,high,I-Plot
Sentence: 6237,school,I-Plot
Sentence: 6237,basketball,I-Plot
Sentence: 6237,team,I-Plot
Sentence: 6237,that,O
Sentence: 6237,starred,O
Sentence: 6237,gene,B-Actor
Sentence: 6237,hackman,I-Actor
Sentence: 6237,as,O
Sentence: 6237,the,O
Sentence: 6237,coach,O
Sentence: 6238,name,O
Sentence: 6238,the,O
Sentence: 6238,steven,B-Director
Sentence: 6238,spielberg,I-Director
Sentence: 6238,directed,O
Sentence: 6238,blockbuster,B-Opinion
Sentence: 6238,starring,O
Sentence: 6238,richard,B-Actor
Sentence: 6238,dreyfuss,I-Actor
Sentence: 6238,and,O
Sentence: 6238,a,O
Sentence: 6238,mechanical,O
Sentence: 6238,shark,O
Sentence: 6238,named,O
Sentence: 6238,bruce,B-Character_Name
Sentence: 6239,name,O
Sentence: 6239,the,O
Sentence: 6239,winner,O
Sentence: 6239,of,O
Sentence: 6239,best,B-Award
Sentence: 6239,motion,I-Award
Sentence: 6239,picture,I-Award
Sentence: 6239,of,I-Award
Sentence: 6239,the,I-Award
Sentence: 6239,year,I-Award
Sentence: 6239,by,O
Sentence: 6239,the,O
Sentence: 6239,academy,B-Award
Sentence: 6239,awards,I-Award
Sentence: 6239,in,O
Sentence: 6239,2011,B-Year
Sentence: 6239,that,O
Sentence: 6239,involves,B-Plot
Sentence: 6239,the,I-Plot
Sentence: 6239,vocal,I-Plot
Sentence: 6239,problems,I-Plot
Sentence: 6239,of,I-Plot
Sentence: 6239,british,I-Plot
Sentence: 6239,royal,I-Plot
Sentence: 6240,name,O
Sentence: 6240,two,O
Sentence: 6240,well,O
Sentence: 6240,known,O
Sentence: 6240,action,O
Sentence: 6240,adventure,O
Sentence: 6240,stars,O
Sentence: 6240,who,O
Sentence: 6240,appear,O
Sentence: 6240,in,O
Sentence: 6240,this,O
Sentence: 6240,movie,O
Sentence: 6241,name,O
Sentence: 6241,which,O
Sentence: 6241,disney,B-Director
Sentence: 6241,movie,O
Sentence: 6241,came,O
Sentence: 6241,out,O
Sentence: 6241,in,O
Sentence: 6241,2010,B-Year
Sentence: 6241,and,O
Sentence: 6241,is,O
Sentence: 6241,a,O
Sentence: 6241,musical,B-Genre
Sentence: 6241,version,O
Sentence: 6241,of,O
Sentence: 6241,the,B-Origin
Sentence: 6241,classic,I-Origin
Sentence: 6241,rapunzel,I-Origin
Sentence: 6241,story,I-Origin
Sentence: 6242,named,O
Sentence: 6242,after,O
Sentence: 6242,a,O
Sentence: 6242,country,O
Sentence: 6242,in,O
Sentence: 6242,the,O
Sentence: 6242,southern,O
Sentence: 6242,hemisphere,O
Sentence: 6242,this,O
Sentence: 6242,movie,O
Sentence: 6242,features,O
Sentence: 6242,off,O
Sentence: 6242,the,O
Sentence: 6242,wall,O
Sentence: 6242,comedy,B-Genre
Sentence: 6242,from,O
Sentence: 6242,a,O
Sentence: 6242,former,O
Sentence: 6242,monty,O
Sentence: 6242,python,O
Sentence: 6242,cast,O
Sentence: 6242,member,O
Sentence: 6243,natalie,B-Actor
Sentence: 6243,portman,I-Actor
Sentence: 6243,is,O
Sentence: 6243,a,B-Plot
Sentence: 6243,ballerina,I-Plot
Sentence: 6243,in,I-Plot
Sentence: 6243,a,I-Plot
Sentence: 6243,new,I-Plot
Sentence: 6243,york,I-Plot
Sentence: 6243,city,I-Plot
Sentence: 6243,ballet,I-Plot
Sentence: 6243,company,I-Plot
Sentence: 6243,whose,I-Plot
Sentence: 6243,life,I-Plot
Sentence: 6243,like,I-Plot
Sentence: 6243,all,I-Plot
Sentence: 6243,those,I-Plot
Sentence: 6243,in,I-Plot
Sentence: 6243,her,I-Plot
Sentence: 6243,profession,I-Plot
Sentence: 6243,is,I-Plot
Sentence: 6243,completely,I-Plot
Sentence: 6243,consumed,I-Plot
Sentence: 6243,with,I-Plot
Sentence: 6243,dance,I-Plot
Sentence: 6243,in,O
Sentence: 6243,this,O
Sentence: 6243,2010,B-Year
Sentence: 6243,thriller,B-Genre
Sentence: 6244,natalie,B-Actor
Sentence: 6244,portman,I-Actor
Sentence: 6244,is,O
Sentence: 6244,the,O
Sentence: 6244,lead,O
Sentence: 6244,actress,O
Sentence: 6244,in,O
Sentence: 6244,this,O
Sentence: 6244,drama,B-Genre
Sentence: 6244,about,O
Sentence: 6244,the,O
Sentence: 6244,tough,B-Plot
Sentence: 6244,life,I-Plot
Sentence: 6244,of,I-Plot
Sentence: 6244,a,I-Plot
Sentence: 6244,new,I-Plot
Sentence: 6244,york,I-Plot
Sentence: 6244,dancer,I-Plot
Sentence: 6245,natalie,B-Actor
Sentence: 6245,portman,I-Actor
Sentence: 6245,stars,O
Sentence: 6245,in,O
Sentence: 6245,this,O
Sentence: 6245,movie,O
Sentence: 6245,about,B-Plot
Sentence: 6245,girl,I-Plot
Sentence: 6245,struggling,I-Plot
Sentence: 6245,to,I-Plot
Sentence: 6245,keep,I-Plot
Sentence: 6245,it,I-Plot
Sentence: 6245,together,I-Plot
Sentence: 6245,for,I-Plot
Sentence: 6245,a,I-Plot
Sentence: 6245,classic,I-Plot
Sentence: 6245,ballet,I-Plot
Sentence: 6245,performance,I-Plot
Sentence: 6246,nathan,B-Actor
Sentence: 6246,lane,I-Actor
Sentence: 6246,and,O
Sentence: 6246,matthew,B-Actor
Sentence: 6246,broderick,I-Actor
Sentence: 6246,star,O
Sentence: 6246,in,O
Sentence: 6246,the,O
Sentence: 6246,musical,B-Genre
Sentence: 6246,adaption,B-Origin
Sentence: 6246,of,I-Origin
Sentence: 6246,this,I-Origin
Sentence: 6246,mel,I-Origin
Sentence: 6246,brook,I-Origin
Sentence: 6246,s,I-Origin
Sentence: 6246,comedy,I-Origin
Sentence: 6246,about,O
Sentence: 6246,a,B-Plot
Sentence: 6246,theater,I-Plot
Sentence: 6246,company,I-Plot
Sentence: 6246,trying,I-Plot
Sentence: 6246,to,I-Plot
Sentence: 6246,make,I-Plot
Sentence: 6246,a,I-Plot
Sentence: 6246,flop,I-Plot
Sentence: 6246,on,I-Plot
Sentence: 6246,purpose,I-Plot
Sentence: 6247,nerd,B-Plot
Sentence: 6247,turned,I-Plot
Sentence: 6247,superhero,I-Plot
Sentence: 6247,peter,B-Character_Name
Sentence: 6247,parker,I-Character_Name
Sentence: 6247,finds,B-Plot
Sentence: 6247,himself,I-Plot
Sentence: 6247,with,I-Plot
Sentence: 6247,amazing,I-Plot
Sentence: 6247,powers,I-Plot
Sentence: 6247,after,I-Plot
Sentence: 6247,being,I-Plot
Sentence: 6247,bit,I-Plot
Sentence: 6247,by,I-Plot
Sentence: 6247,a,I-Plot
Sentence: 6247,radioactive,I-Plot
Sentence: 6247,insect,I-Plot
Sentence: 6248,nicolas,B-Actor
Sentence: 6248,cage,I-Actor
Sentence: 6248,stars,O
Sentence: 6248,as,O
Sentence: 6248,a,B-Plot
Sentence: 6248,vengeful,I-Plot
Sentence: 6248,father,I-Plot
Sentence: 6248,who,I-Plot
Sentence: 6248,escapes,I-Plot
Sentence: 6248,from,I-Plot
Sentence: 6248,hell,I-Plot
Sentence: 6248,and,I-Plot
Sentence: 6248,chases,I-Plot
Sentence: 6248,after,I-Plot
Sentence: 6248,the,I-Plot
Sentence: 6248,men,I-Plot
Sentence: 6248,who,I-Plot
Sentence: 6248,killed,I-Plot
Sentence: 6248,his,I-Plot
Sentence: 6248,daughter,I-Plot
Sentence: 6248,and,I-Plot
Sentence: 6248,kidnapped,I-Plot
Sentence: 6248,his,I-Plot
Sentence: 6248,granddaughter,I-Plot
Sentence: 6248,in,O
Sentence: 6248,this,O
Sentence: 6248,2011,B-Year
Sentence: 6248,action,B-Genre
Sentence: 6248,fantasy,I-Genre
Sentence: 6248,movie,O
Sentence: 6249,nicole,B-Actor
Sentence: 6249,kidman,I-Actor
Sentence: 6249,stars,O
Sentence: 6249,in,O
Sentence: 6249,this,O
Sentence: 6249,2001,B-Year
Sentence: 6249,musical,B-Genre
Sentence: 6249,about,B-Plot
Sentence: 6249,a,I-Plot
Sentence: 6249,poet,I-Plot
Sentence: 6249,who,I-Plot
Sentence: 6249,falls,I-Plot
Sentence: 6249,in,I-Plot
Sentence: 6249,love,I-Plot
Sentence: 6249,with,I-Plot
Sentence: 6249,her,I-Plot
Sentence: 6250,noah,B-Director
Sentence: 6250,baumbach,I-Director
Sentence: 6250,directed,O
Sentence: 6250,which,O
Sentence: 6250,2010,B-Year
Sentence: 6250,film,O
Sentence: 6250,that,O
Sentence: 6250,starred,O
Sentence: 6250,ben,B-Actor
Sentence: 6250,stiller,I-Actor
Sentence: 6250,as,O
Sentence: 6250,an,O
Sentence: 6250,unemployed,B-Plot
Sentence: 6250,uninterested,I-Plot
Sentence: 6250,in,I-Plot
Sentence: 6250,employment,I-Plot
Sentence: 6250,loner,I-Plot
Sentence: 6251,of,B-Quote
Sentence: 6251,all,I-Quote
Sentence: 6251,the,I-Quote
Sentence: 6251,gin,I-Quote
Sentence: 6251,joints,I-Quote
Sentence: 6251,in,I-Quote
Sentence: 6251,all,I-Quote
Sentence: 6251,the,I-Quote
Sentence: 6251,world,I-Quote
Sentence: 6251,she,I-Quote
Sentence: 6251,had,I-Quote
Sentence: 6251,to,I-Quote
Sentence: 6251,walk,I-Quote
Sentence: 6251,into,I-Quote
Sentence: 6251,mine,I-Quote
Sentence: 6251,is,O
Sentence: 6251,a,O
Sentence: 6251,quote,O
Sentence: 6251,from,O
Sentence: 6251,what,O
Sentence: 6251,movie,O
Sentence: 6252,omar,B-Actor
Sentence: 6252,sharif,I-Actor
Sentence: 6252,is,O
Sentence: 6252,a,B-Plot
Sentence: 6252,married,I-Plot
Sentence: 6252,man,I-Plot
Sentence: 6252,who,I-Plot
Sentence: 6252,falls,I-Plot
Sentence: 6252,in,I-Plot
Sentence: 6252,love,I-Plot
Sentence: 6252,with,I-Plot
Sentence: 6252,julie,B-Actor
Sentence: 6252,christie,I-Actor
Sentence: 6252,during,B-Plot
Sentence: 6252,the,I-Plot
Sentence: 6252,bolshevik,I-Plot
Sentence: 6252,revolution,I-Plot
Sentence: 6252,in,O
Sentence: 6252,this,O
Sentence: 6252,1965,B-Year
Sentence: 6252,oscar,B-Award
Sentence: 6252,winner,O
Sentence: 6253,on,B-Plot
Sentence: 6253,a,I-Plot
Sentence: 6253,vacation,I-Plot
Sentence: 6253,in,I-Plot
Sentence: 6253,paris,I-Plot
Sentence: 6253,one,I-Plot
Sentence: 6253,of,I-Plot
Sentence: 6253,three,I-Plot
Sentence: 6253,travelers,I-Plot
Sentence: 6253,is,I-Plot
Sentence: 6253,mistaken,I-Plot
Sentence: 6253,for,I-Plot
Sentence: 6253,a,I-Plot
Sentence: 6253,british,I-Plot
Sentence: 6253,heiress,I-Plot
Sentence: 6254,on,O
Sentence: 6254,the,O
Sentence: 6254,film,O
Sentence: 6254,s,O
Sentence: 6254,soundtrack,O
Sentence: 6254,album,O
Sentence: 6254,this,O
Sentence: 6254,instrumental,B-Relationship
Sentence: 6254,piece,I-Relationship
Sentence: 6254,is,I-Relationship
Sentence: 6254,called,I-Relationship
Sentence: 6254,titles,I-Relationship
Sentence: 6254,because,O
Sentence: 6254,of,O
Sentence: 6254,its,O
Sentence: 6254,use,O
Sentence: 6254,in,O
Sentence: 6254,the,O
Sentence: 6254,movie,O
Sentence: 6254,s,O
Sentence: 6254,opening,O
Sentence: 6254,titles,O
Sentence: 6254,sequence,O
Sentence: 6254,but,O
Sentence: 6254,it,O
Sentence: 6254,widely,O
Sentence: 6254,became,O
Sentence: 6254,known,O
Sentence: 6254,as,O
Sentence: 6254,the,O
Sentence: 6254,theme,O
Sentence: 6254,song,O
Sentence: 6254,to,O
Sentence: 6254,this,O
Sentence: 6254,sports,B-Genre
Sentence: 6254,movie,O
Sentence: 6254,about,O
Sentence: 6254,two,B-Plot
Sentence: 6254,olympic,I-Plot
Sentence: 6254,runners,I-Plot
Sentence: 6255,one,O
Sentence: 6255,of,O
Sentence: 6255,leonardo,B-Actor
Sentence: 6255,dicaprio,I-Actor
Sentence: 6255,s,O
Sentence: 6255,team,O
Sentence: 6255,ups,O
Sentence: 6255,with,O
Sentence: 6255,director,O
Sentence: 6255,martin,B-Director
Sentence: 6255,scorsese,I-Director
Sentence: 6255,where,O
Sentence: 6255,he,B-Plot
Sentence: 6255,must,I-Plot
Sentence: 6255,investigate,I-Plot
Sentence: 6255,the,I-Plot
Sentence: 6255,escape,I-Plot
Sentence: 6255,of,I-Plot
Sentence: 6255,a,I-Plot
Sentence: 6255,killer,I-Plot
Sentence: 6255,from,I-Plot
Sentence: 6255,an,I-Plot
Sentence: 6255,eerie,I-Plot
Sentence: 6255,asylum,I-Plot
Sentence: 6255,for,I-Plot
Sentence: 6255,the,I-Plot
Sentence: 6255,criminally,I-Plot
Sentence: 6255,insane,I-Plot
Sentence: 6256,one,O
Sentence: 6256,of,O
Sentence: 6256,the,O
Sentence: 6256,first,O
Sentence: 6256,disney,B-Director
Sentence: 6256,animated,B-Genre
Sentence: 6256,films,O
Sentence: 6256,with,O
Sentence: 6256,beautiful,O
Sentence: 6256,images,O
Sentence: 6256,few,O
Sentence: 6256,lines,O
Sentence: 6256,and,O
Sentence: 6256,a,O
Sentence: 6256,lot,O
Sentence: 6256,of,O
Sentence: 6256,music,O
Sentence: 6257,one,O
Sentence: 6257,of,O
Sentence: 6257,the,O
Sentence: 6257,most,B-Opinion
Sentence: 6257,memorable,I-Opinion
Sentence: 6257,scenes,I-Opinion
Sentence: 6257,from,O
Sentence: 6257,this,O
Sentence: 6257,film,O
Sentence: 6257,involve,O
Sentence: 6257,a,B-Plot
Sentence: 6257,boy,I-Plot
Sentence: 6257,riding,I-Plot
Sentence: 6257,his,I-Plot
Sentence: 6257,bike,I-Plot
Sentence: 6257,through,I-Plot
Sentence: 6257,the,I-Plot
Sentence: 6257,sky,I-Plot
Sentence: 6258,only,O
Sentence: 6258,four,O
Sentence: 6258,of,O
Sentence: 6258,the,O
Sentence: 6258,male,O
Sentence: 6258,leads,O
Sentence: 6258,were,O
Sentence: 6258,dancers,O
Sentence: 6258,in,O
Sentence: 6258,this,O
Sentence: 6258,1954,B-Year
Sentence: 6258,musical,B-Genre
Sentence: 6258,russ,B-Actor
Sentence: 6258,tamblyn,I-Actor
Sentence: 6258,gideon,I-Actor
Sentence: 6258,was,O
Sentence: 6258,an,O
Sentence: 6258,acrobat,O
Sentence: 6258,and,O
Sentence: 6258,jeff,B-Actor
Sentence: 6258,richards,I-Actor
Sentence: 6258,benjamin,I-Actor
Sentence: 6258,was,O
Sentence: 6258,an,O
Sentence: 6258,actor,O
Sentence: 6258,benjamin,O
Sentence: 6258,rarely,O
Sentence: 6258,dances,O
Sentence: 6258,in,O
Sentence: 6258,the,O
Sentence: 6258,movie,O
Sentence: 6259,oprah,B-Actor
Sentence: 6259,winfrey,I-Actor
Sentence: 6259,was,O
Sentence: 6259,nominated,B-Award
Sentence: 6259,for,I-Award
Sentence: 6259,an,I-Award
Sentence: 6259,oscar,I-Award
Sentence: 6259,for,O
Sentence: 6259,her,O
Sentence: 6259,supporting,O
Sentence: 6259,role,O
Sentence: 6259,in,O
Sentence: 6259,this,O
Sentence: 6259,spielberg,B-Director
Sentence: 6259,movie,O
Sentence: 6259,based,B-Origin
Sentence: 6259,on,I-Origin
Sentence: 6259,the,I-Origin
Sentence: 6259,novel,I-Origin
Sentence: 6259,by,I-Origin
Sentence: 6259,alice,I-Origin
Sentence: 6259,walker,I-Origin
Sentence: 6260,orson,B-Director
Sentence: 6260,welles,I-Director
Sentence: 6260,directed,O
Sentence: 6260,and,O
Sentence: 6260,starred,O
Sentence: 6260,in,O
Sentence: 6260,this,O
Sentence: 6260,1965,B-Year
Sentence: 6260,movie,O
Sentence: 6260,about,O
Sentence: 6260,the,O
Sentence: 6260,career,B-Plot
Sentence: 6260,of,I-Plot
Sentence: 6260,shakespeare,I-Plot
Sentence: 6260,s,I-Plot
Sentence: 6260,sir,I-Plot
Sentence: 6260,john,I-Plot
Sentence: 6260,falstaff,I-Plot
Sentence: 6260,as,I-Plot
Sentence: 6260,roistering,I-Plot
Sentence: 6260,companion,I-Plot
Sentence: 6260,to,I-Plot
Sentence: 6260,young,I-Plot
Sentence: 6260,prince,I-Plot
Sentence: 6260,hal,I-Plot
Sentence: 6261,orson,B-Actor
Sentence: 6261,wells,I-Actor
Sentence: 6261,psychological,O
Sentence: 6261,profile,B-Plot
Sentence: 6261,of,I-Plot
Sentence: 6261,an,I-Plot
Sentence: 6261,eccentric,I-Plot
Sentence: 6261,billionaire,I-Plot
Sentence: 6261,has,O
Sentence: 6261,been,O
Sentence: 6261,voted,O
Sentence: 6261,the,O
Sentence: 6261,greatest,B-Opinion
Sentence: 6261,movie,I-Opinion
Sentence: 6261,of,I-Opinion
Sentence: 6261,all,I-Opinion
Sentence: 6261,time,I-Opinion
Sentence: 6261,by,O
Sentence: 6261,some,O
Sentence: 6262,past,B-Plot
Sentence: 6262,and,I-Plot
Sentence: 6262,present,I-Plot
Sentence: 6262,are,I-Plot
Sentence: 6262,blending,I-Plot
Sentence: 6262,when,I-Plot
Sentence: 6262,a,I-Plot
Sentence: 6262,young,I-Plot
Sentence: 6262,writer,I-Plot
Sentence: 6262,takes,I-Plot
Sentence: 6262,a,I-Plot
Sentence: 6262,late,I-Plot
Sentence: 6262,night,I-Plot
Sentence: 6262,stroll,I-Plot
Sentence: 6262,in,I-Plot
Sentence: 6262,france,I-Plot
Sentence: 6262,meeting,I-Plot
Sentence: 6262,some,I-Plot
Sentence: 6262,of,I-Plot
Sentence: 6262,the,I-Plot
Sentence: 6262,world,I-Plot
Sentence: 6262,s,I-Plot
Sentence: 6262,greatest,I-Plot
Sentence: 6262,writers,I-Plot
Sentence: 6262,in,I-Plot
Sentence: 6262,the,I-Plot
Sentence: 6262,process,I-Plot
Sentence: 6263,pat,B-Actor
Sentence: 6263,morita,I-Actor
Sentence: 6263,teaches,B-Plot
Sentence: 6263,and,I-Plot
Sentence: 6263,mentors,I-Plot
Sentence: 6263,ralph,B-Actor
Sentence: 6263,macchio,I-Actor
Sentence: 6263,in,O
Sentence: 6263,this,O
Sentence: 6263,hit,B-Opinion
Sentence: 6263,1984,B-Year
Sentence: 6263,action,B-Genre
Sentence: 6263,adventure,I-Genre
Sentence: 6263,movie,O
Sentence: 6263,that,O
Sentence: 6263,was,O
Sentence: 6263,later,O
Sentence: 6263,remade,O
Sentence: 6263,starring,O
Sentence: 6263,jackie,O
Sentence: 6263,chan,O
Sentence: 6263,and,O
Sentence: 6263,jaden,O
Sentence: 6263,smith,O
Sentence: 6264,paul,B-Actor
Sentence: 6264,bettany,I-Actor
Sentence: 6264,is,O
Sentence: 6264,a,B-Plot
Sentence: 6264,man,I-Plot
Sentence: 6264,of,I-Plot
Sentence: 6264,god,I-Plot
Sentence: 6264,who,I-Plot
Sentence: 6264,disobeys,I-Plot
Sentence: 6264,church,I-Plot
Sentence: 6264,law,I-Plot
Sentence: 6264,to,I-Plot
Sentence: 6264,track,I-Plot
Sentence: 6264,down,I-Plot
Sentence: 6264,the,I-Plot
